Timestamp,User ID,voteLog,Thermal Acceptance,Thermal Preference,Air Movement Preference,Demographics,Mode,Survey Type,StartDate,Condition,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Thermal Sensation,Thermal Acceptabil,Thermal Preference,Space Preference_1,Reason for Rating,Air Freshness,Airflow Sensation,Airflow Preference,Air Humidity Sensati,Air Humidity Prefere,Indoor Air Quality,Indoor Air Quality.1,Indoor Air Quality_10_TEXT,Acoustics_1,Acoustics_2,Acoustics_3,Visual,Visual.1,BCA Test Site_AirReadings_Off Coil Temp,BCA Test Site_AirReadings_Outdoor Air RH,BCA Test Site_AirReadings_Outdoor Air Temp,BCA Test Site_AirReadings_Return Air CO2,BCA Test Site_AirReadings_Return Air RH,BCA Test Site_AirReadings_Return Air Temp,BCA Test Site_AirReadings_Supply Air CO2,BCA Test Site_AirReadings_Supply Air RH,BCA Test Site_AirReadings_Supply Air Temp,BCA Test Site_BTUReadings_BTU Cooling Load W,BCA Test Site_MainLinePowerMeter_Power W,BCA Test Site_PowerMeterReadings_AHU_Power W,BCA Test Site_PowerMeterReadings_Fan_Power W,BCA Test Site_VAVFeedback_VAV-01_Airflow Final,BCA Test Site_VAVFeedback_VAV-01_Temp,BCA Test Site_VAVFeedback_VAV-02_Airflow Final,BCA Test Site_VAVFeedback_VAV-02_Temp,BCA Test Site_VAVFeedback_VAV-03_Airflow Final,BCA Test Site_VAVFeedback_VAV-03_Temp,BCA Test Site_VAVFeedback_VAV-04_Airflow Final,BCA Test Site_VAVFeedback_VAV-04_Temp,UFL.AWAIR 33482 CO2,UFL.AWAIR 33482 HUMIDITY,UFL.AWAIR 33482 LUX,UFL.AWAIR 33482 PM10,UFL.AWAIR 33482 PM2.5,UFL.AWAIR 33482 SCORE,UFL.AWAIR 33482 SOUND,UFL.AWAIR 33482 TEMP,UFL.AWAIR 33482 VOC,UFL.AWAIR 33869 CO2,UFL.AWAIR 33869 HUMIDITY,UFL.AWAIR 33869 LUX,UFL.AWAIR 33869 PM10,UFL.AWAIR 33869 PM2.5,UFL.AWAIR 33869 SCORE,UFL.AWAIR 33869 SOUND,UFL.AWAIR 33869 TEMP,UFL.AWAIR 33869 VOC,UFL.Purple Air Outdoor 145432 Humidity,UFL.Purple Air Outdoor 145432 PM1,UFL.Purple Air Outdoor 145432 PM10,UFL.Purple Air Outdoor 145432 PM2.5,UFL.Purple Air Outdoor 145432 Pressure,UFL.Purple Air Outdoor 145432 Temperature,PPM55 Temperature,PPM55 Relative Humidity,PPM55 CO,PPM55 CO2,PPM55 TVOC,PPM55 Test Number,PPM55 Air Velocity,PPM54 Temperature,PPM54 Relative Humidity,PPM54 CO,PPM54 CO2,PPM54 TVOC,PPM54 Test Number,PPM54 Air Velocity,Testo400 Globe Temerature,Testo400 Temperature,Testo400 Air Velocity,Testo440 Globe Temerature
6/23/22 10:16,nen32,137,Acceptable,Cooler,More,22,1,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9779587,82.5956,28.7413349,601.4942,65.18915,24.5889378,458.64682,76.08603,19.3257332,7887.24658,707.827454,214.394913,10,470.5204,24.2150059,723.3336,24.2749882,0,25.8849964,458.541931,27.54999,543.0428,74.89638,400.733917,4.11335754,2.8731916,82.87323,50.8619652,23.710474,20,540.1694,70.00931,177.504257,3.2296,2,82.87322,51.7291069,25.09,20,66.94115996,3.4,6.24118871,4.9,1012.2,87,25.5,70,0.026,624,0.194,1,0.157,25.1,70.8,0.076,562,0.29,1,0.092,25.1,24.8,0.18,25.7
6/23/22 10:16,nen33,124,Acceptable,No change,More,23,1,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9779587,82.5956,28.7413349,601.4942,65.18915,24.5889378,458.64682,76.08603,19.3257332,7887.24658,707.827454,214.394913,10,470.5204,24.2150059,723.3336,24.2749882,0,25.8849964,458.541931,27.54999,543.0428,74.89638,400.733917,4.11335754,2.8731916,82.87323,50.8619652,23.710474,20,540.1694,70.00931,177.504257,3.2296,2,82.87322,51.7291069,25.09,20,66.94115996,3.4,6.24118871,4.9,1012.2,87,25.5,70,0.026,624,0.194,1,0.157,25.1,70.8,0.076,562,0.29,1,0.092,25.1,24.8,0.18,25.7
6/23/22 10:16,nen34,127,Unacceptable,No change,More,24,1,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9779587,82.5956,28.7413349,601.4942,65.18915,24.5889378,458.64682,76.08603,19.3257332,7887.24658,707.827454,214.394913,10,470.5204,24.2150059,723.3336,24.2749882,0,25.8849964,458.541931,27.54999,543.0428,74.89638,400.733917,4.11335754,2.8731916,82.87323,50.8619652,23.710474,20,540.1694,70.00931,177.504257,3.2296,2,82.87322,51.7291069,25.09,20,66.94115996,3.4,6.24118871,4.9,1012.2,87,25.5,70,0.026,624,0.194,1,0.157,25.1,70.8,0.076,562,0.29,1,0.092,25.1,24.8,0.18,25.7
6/23/22 10:26,,,,,,22,1,Online,6/23/22 10:25,AC,IP Address,101.127.216.114,100,72,TRUE,6/23/22 10:26,R_3JlYeKeZKW6knyn,,,,,1.3153,103.9143,anonymous,EN,Cool,Clearly Acceptable,No Change,9,"Slightly cooler air now, which I enjoy",Satisfied,Slightly Still,More,Just Right,No Change,Not At All,None,,Not At All,Not At All,Slightly,Neutral,Somewhat Satisfied,15.7792234,82.42873,28.6860428,600.7096,61.00467,24.2634659,455.520844,70.4547958,16.9802551,8382.519,627.256531,134.470856,10,437.718048,24.08982,448.739166,24.0301781,0,25.7803574,348.9007,27.3801785,540.856445,69.90148,404.529877,3.2296,2,84.87316,50.7127075,23.920208,20,510.762329,66.95787,180.297974,3.2296,2,86.74589,51.7957649,24.48345,20,66,3.08842945,5.905785278,5.153717774,1012.3,87,25,66.1,0.037,631,0.198,1,0.052,25,65.8,0.052,580,0.263,1,0.111,24.9,24.7,0.12,25.6
6/23/22 10:26,,,,,,24,1,Online,6/23/22 10:25,AC,IP Address,101.127.216.114,100,90,TRUE,6/23/22 10:26,R_1ohz0GuDoh1KYKI,,,,,1.3153,103.9143,anonymous,EN,Slightly Cool,Just Acceptable,No Change,7,"Temperature is great, but air movement could be improved",Somewhat Dissatisfied,Too Still,More,Just Right,No Change,Not At All,None,,Not At All,Slightly,Not At All,Satisfied,Satisfied,15.7792234,82.42873,28.6860428,600.7096,61.00467,24.2634659,455.520844,70.4547958,16.9802551,8382.519,627.256531,134.470856,10,437.718048,24.08982,448.739166,24.0301781,0,25.7803574,348.9007,27.3801785,540.856445,69.90148,404.529877,3.2296,2,84.87316,50.7127075,23.920208,20,510.762329,66.95787,180.297974,3.2296,2,86.74589,51.7957649,24.48345,20,66,3.08842945,5.905785278,5.153717774,1012.3,87,25,66.1,0.037,631,0.198,1,0.052,25,65.8,0.052,580,0.263,1,0.111,24.9,24.7,0.12,25.6
6/23/22 10:27,,,,,,19,1,Online,6/23/22 10:25,AC,IP Address,101.127.216.114,100,91,TRUE,6/23/22 10:27,R_pbELjivWyJHpUIN,,,,,1.3153,103.9143,anonymous,EN,Neutral,Just Acceptable,No Change,8,Just right temperature and air sound,Neutral,Just Right,No Change,Just Right,No Change,Very,None,,Not At All,Not At All,Slightly,Somewhat Satisfied,Somewhat Satisfied,15.6642942,82.33446,28.71071,603.7132,60.2625,24.28908,456.7571,71.08574,16.7454548,8315.065,606.9172,125.570305,10,443.3378,24.0749931,389.844879,24.03,0,25.739994,327.960724,27.3699989,542,68.95347,405.3282,3.30341077,2.07292843,85.07315,50.7145844,24.03021,20,510,66.64588,181.168,3.2296,2,87,51.8182335,24.3834476,20,66,2.9,6,4.4,1012.3,87,24.9,65.5,0.025,639,0.196,1,0.087,25,65.1,0.12,581,0.258,1,0.124,24.9,24.7,0.06,25.6
6/23/22 10:27,,,,,,20,1,Online,6/23/22 10:25,AC,IP Address,101.127.216.114,100,74,TRUE,6/23/22 10:27,R_xhWSOvurpRVErM5,,,,,1.3153,103.9143,anonymous,EN,Cool,Clearly Acceptable,No Change,10,Temperature is comfortable with no direct wind blowing,Very Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Satisfied,15.6642942,82.33446,28.71071,603.7132,60.2625,24.28908,456.7571,71.08574,16.7454548,8315.065,606.9172,125.570305,10,443.3378,24.0749931,389.844879,24.03,0,25.739994,327.960724,27.3699989,542,68.95347,405.3282,3.30341077,2.07292843,85.07315,50.7145844,24.03021,20,510,66.64588,181.168,3.2296,2,87,51.8182335,24.3834476,20,66,2.9,6,4.4,1012.3,87,24.9,65.5,0.025,639,0.196,1,0.087,25,65.1,0.12,581,0.258,1,0.124,24.9,24.7,0.06,25.6
6/23/22 10:27,,,,,,23,1,Online,6/23/22 10:25,AC,IP Address,119.56.16.188,100,121,TRUE,6/23/22 10:27,R_2YnRqFsmfII4XBq,,,,,1.3552,103.8859,anonymous,EN,Neutral,Just Acceptable,No Change,8,Would prefer somewhere slightly windy,Somewhat Satisfied,Much Too Still,More,Slightly Humid,No Change,Not At All,None,,Not At All,Not At All,Not At All,Very Satisfied,Somewhat Satisfied,15.6642942,82.33446,28.71071,603.7132,60.2625,24.28908,456.7571,71.08574,16.7454548,8315.065,606.9172,125.570305,10,443.3378,24.0749931,389.844879,24.03,0,25.739994,327.960724,27.3699989,542,68.95347,405.3282,3.30341077,2.07292843,85.07315,50.7145844,24.03021,20,510,66.64588,181.168,3.2296,2,87,51.8182335,24.3834476,20,66,2.9,6,4.4,1012.3,87,24.9,65.5,0.025,639,0.196,1,0.087,25,65.1,0.12,581,0.258,1,0.124,24.9,24.7,0.06,25.6
6/23/22 10:35,nen29,94,Acceptable,Cooler,More,19,2,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7157669,82.51106,28.5859337,613.4872,56.4075775,24.3828335,456.616882,75.3222046,16.3390865,5897.80225,643.682434,140.4903,10,382.1019,24.015089,515.0986,24.1605778,0,25.5150089,351.11557,27.34,547.3851,65.4283447,407.413269,3.56041932,2.32686424,86,51.03462,24.1024628,20,516.731262,65.1192245,183.584488,3.2296,2,87,52.2182732,24.020956,20,66,2.7,5.1,3.9,1012.2,87,24.7,63.5,0.026,645,0.198,1,0.201,25.2,61.6,0.075,571,0.247,1,0.145,25,24.7,0.17,25.4
6/23/22 10:35,nen30,137,Acceptable,No change,No change,20,2,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7157669,82.51106,28.5859337,613.4872,56.4075775,24.3828335,456.616882,75.3222046,16.3390865,5897.80225,643.682434,140.4903,10,382.1019,24.015089,515.0986,24.1605778,0,25.5150089,351.11557,27.34,547.3851,65.4283447,407.413269,3.56041932,2.32686424,86,51.03462,24.1024628,20,516.731262,65.1192245,183.584488,3.2296,2,87,52.2182732,24.020956,20,66,2.7,5.1,3.9,1012.2,87,24.7,63.5,0.026,645,0.198,1,0.201,25.2,61.6,0.075,571,0.247,1,0.145,25,24.7,0.17,25.4
6/23/22 10:35,nen32,138,Acceptable,Cooler,More,22,2,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7157669,82.51106,28.5859337,613.4872,56.4075775,24.3828335,456.616882,75.3222046,16.3390865,5897.80225,643.682434,140.4903,10,382.1019,24.015089,515.0986,24.1605778,0,25.5150089,351.11557,27.34,547.3851,65.4283447,407.413269,3.56041932,2.32686424,86,51.03462,24.1024628,20,516.731262,65.1192245,183.584488,3.2296,2,87,52.2182732,24.020956,20,66,2.7,5.1,3.9,1012.2,87,24.7,63.5,0.026,645,0.198,1,0.201,25.2,61.6,0.075,571,0.247,1,0.145,25,24.7,0.17,25.4
6/23/22 10:36,nen33,125,Acceptable,No change,More,23,2,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3194122,81.8662,28.6436062,612.658142,56.27313,24.37995,455.684357,76.38681,16.8914185,5974.68066,685.2646,152.557587,10,345.102173,23.8652077,577.1798,23.8051281,0,25.51998,376.655548,27.330019,548.9851,65.68635,406.793274,3.35799456,2.12685966,86,51.0746231,23.97246,20,518.7313,65.09522,183.104492,3.2296,2,87,52.26828,24.0509529,20,66,2.68886,5.133420505,3.883289748,1012.2,87,24.9,63.5,0.013,651,0.198,1,0.062,25.1,62.1,0.149,596,0.245,1,0.175,24.9,24.7,0.05,25.4
6/23/22 10:36,nen34,128,Acceptable,No change,More,24,2,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3194122,81.8662,28.6436062,612.658142,56.27313,24.37995,455.684357,76.38681,16.8914185,5974.68066,685.2646,152.557587,10,345.102173,23.8652077,577.1798,23.8051281,0,25.51998,376.655548,27.330019,548.9851,65.68635,406.793274,3.35799456,2.12685966,86,51.0746231,23.97246,20,518.7313,65.09522,183.104492,3.2296,2,87,52.26828,24.0509529,20,66,2.68886,5.133420505,3.883289748,1012.2,87,24.9,63.5,0.013,651,0.198,1,0.062,25.1,62.1,0.149,596,0.245,1,0.175,24.9,24.7,0.05,25.4
6/23/22 10:45,nen29,95,Unacceptable,Cooler,More,19,2,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84468,80.462944,28.61588,684.568665,58.3128738,24.71258,478.844,75.96081,18.6199875,12803.625,613.7027,102.125008,10,224.031357,24.8298626,227.886246,24.92976,0,25.66,0,27.4449825,566.1147,63.5848656,417.398468,3.91052,2.67277932,85.65444,50.86911,25.0525341,22.0183372,541.4556,65.83462,188.720184,3.56077671,2.32721734,86.32722,52.0018349,24.320919,22.0183487,64,1.7,3.7,2.5,1012.1,87,25.4,65.7,0.041,663,0.195,1,0.031,26,62.9,0.023,603,0.255,1,0.061,25.3,25.2,0.03,25.7
6/23/22 10:45,nen30,138,Acceptable,No change,No change,20,2,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84468,80.462944,28.61588,684.568665,58.3128738,24.71258,478.844,75.96081,18.6199875,12803.625,613.7027,102.125008,10,224.031357,24.8298626,227.886246,24.92976,0,25.66,0,27.4449825,566.1147,63.5848656,417.398468,3.91052,2.67277932,85.65444,50.86911,25.0525341,22.0183372,541.4556,65.83462,188.720184,3.56077671,2.32721734,86.32722,52.0018349,24.320919,22.0183487,64,1.7,3.7,2.5,1012.1,87,25.4,65.7,0.041,663,0.195,1,0.031,26,62.9,0.023,603,0.255,1,0.061,25.3,25.2,0.03,25.7
6/23/22 10:45,nen32,140,Acceptable,Cooler,More,22,2,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84468,80.462944,28.61588,684.568665,58.3128738,24.71258,478.844,75.96081,18.6199875,12803.625,613.7027,102.125008,10,224.031357,24.8298626,227.886246,24.92976,0,25.66,0,27.4449825,566.1147,63.5848656,417.398468,3.91052,2.67277932,85.65444,50.86911,25.0525341,22.0183372,541.4556,65.83462,188.720184,3.56077671,2.32721734,86.32722,52.0018349,24.320919,22.0183487,64,1.7,3.7,2.5,1012.1,87,25.4,65.7,0.041,663,0.195,1,0.031,26,62.9,0.023,603,0.255,1,0.061,25.3,25.2,0.03,25.7
6/23/22 10:45,nen34,129,Acceptable,No change,More,24,2,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84468,80.462944,28.61588,684.568665,58.3128738,24.71258,478.844,75.96081,18.6199875,12803.625,613.7027,102.125008,10,224.031357,24.8298626,227.886246,24.92976,0,25.66,0,27.4449825,566.1147,63.5848656,417.398468,3.91052,2.67277932,85.65444,50.86911,25.0525341,22.0183372,541.4556,65.83462,188.720184,3.56077671,2.32721734,86.32722,52.0018349,24.320919,22.0183487,64,1.7,3.7,2.5,1012.1,87,25.4,65.7,0.041,663,0.195,1,0.031,26,62.9,0.023,603,0.255,1,0.061,25.3,25.2,0.03,25.7
6/23/22 10:46,nen33,126,Acceptable,Cooler,More,23,2,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.095438,80.3743057,28.6167164,683.0909,58.55025,24.7573147,476.713257,75.89719,17.0886326,8986.629,608.6056,101.923721,10,223.068848,24.8799858,228.720551,25.009985,0,25.6849651,0,27.4549923,569.714355,63.4169464,418.437958,4.112846,2.87268615,85.25463,50.9490738,25.1915,22.6180573,545.4538,66.0945,189.379883,3.35845113,2.12731075,86.12731,52.0618057,24.3509159,22.6180687,64,1.7,3.7,2.5,1012.1,87,25.5,64.4,0.08,676,0.197,1,0.126,26.1,61.9,0.257,600,0.255,1,0.106,25.4,25.3,0.04,25.7
6/23/22 10:55,,,,,,22,2,Online,6/23/22 10:55,AC,IP Address,101.127.216.114,100,44,TRUE,6/23/22 10:55,R_2B4ztXatQy24sMF,,,,,1.3153,103.9143,anonymous,EN,Neutral,Just Acceptable,Cooler,8,Would prefer cooler air and more air flow,Neutral,Too Still,More,Just Right,No Change,Not At All,Dry eyes,,Not At All,Not At All,Slightly,Neutral,Neutral,21.1329479,81.071785,28.6135883,706.590332,57.3632126,25.284235,492.03244,77.2946,21.455677,0,627.6353,99.50395,10,219.879959,25.18487,226.39682,25.2449074,0,25.9249439,0,27.48,593.3633,65.8199539,413.816559,3.2296,2,83.654686,50.73364,25.2381859,34.0359459,570.744446,67.92854,190.552643,3.91039014,2.67265081,84.6547,51.9327469,24.6208839,37.07181,64,2.1,4.4,2.8,1011.816417,87,25.8,66.1,0.019,681,0.195,1,0.085,26.2,63,0.096,608,0.257,1,0.057,25.7,25.8,0.04,26
6/23/22 10:56,,,,,,19,2,Online,6/23/22 10:55,AC,IP Address,101.127.216.114,100,63,TRUE,6/23/22 10:56,R_2rIKonLGAe6sArY,,,,,1.3153,103.9143,anonymous,EN,Slightly Warm,Just Acceptable,Cooler,6,A little bit warm,Somewhat Dissatisfied,Slightly Still,More,Slightly Dry,More Humid,Slightly,Hoarse/dry throat,,Not At All,Not At All,Not At All,Somewhat Dissatisfied,Somewhat Dissatisfied,21.4057865,81.0795746,28.58772,699.7925,57.970993,25.3045673,494.04776,77.2910156,21.8998013,0,639.6221,100.041267,10,220.14827,25.2499161,225.6872,25.2949314,0,25.9649315,0,27.4849854,594.3629,66.48569,413.256775,3.2296,2,83.2548447,50.7436371,25.2331867,35.235466,573.343445,68.882164,190.642639,4.112729,2.872571,84.25486,51.91275,24.65088,39.47085,64,2.10548782,4.4,2.821951739,1012.1,86.94512065,25.7,67.8,0.024,684,0.193,1,0.098,26.4,63.9,0.042,611,0.26,1,0.079,25.7,25.8,0.05,26.1
6/23/22 10:56,,,,,,24,2,Online,6/23/22 10:55,AC,IP Address,101.127.216.114,100,84,TRUE,6/23/22 10:56,R_UVJpslupgT2utOx,,,,,1.3153,103.9143,anonymous,EN,Neutral,Just Acceptable,No Change,7,Air movement and freshness is too stale and still for my preference,Somewhat Dissatisfied,Too Still,More,Slightly Dry,More Humid,Not At All,None,,Not At All,Not At All,Not At All,Satisfied,Satisfied,21.4057865,81.0795746,28.58772,699.7925,57.970993,25.3045673,494.04776,77.2910156,21.8998013,0,639.6221,100.041267,10,220.14827,25.2499161,225.6872,25.2949314,0,25.9649315,0,27.4849854,594.3629,66.48569,413.256775,3.2296,2,83.2548447,50.7436371,25.2331867,35.235466,573.343445,68.882164,190.642639,4.112729,2.872571,84.25486,51.91275,24.65088,39.47085,64,2.10548782,4.4,2.821951739,1012.1,86.94512065,25.7,67.8,0.024,684,0.193,1,0.098,26.4,63.9,0.042,611,0.26,1,0.079,25.7,25.8,0.05,26.1
6/23/22 10:57,,,,,,23,2,Online,6/23/22 10:55,AC,IP Address,119.56.16.141,100,103,TRUE,6/23/22 10:57,R_1f1I43jYKaaL6Qf,,,,,1.3732,103.8431,anonymous,EN,Neutral,Just Acceptable,No Change,8,would prefer some wind,Somewhat Satisfied,Much Too Still,More,Slightly Dry,No Change,Not At All,None,,Not At All,Not At All,Not At All,Very Satisfied,Somewhat Satisfied,21.6145687,81.10862,28.5676823,700.7713,58.61176,25.3663826,496.029022,77.28121,22.1951942,0,602.932434,100.51226,10,219.4097,25.3099442,225.764755,25.3499451,0,25.99998,0,27.49,595.870361,67.20012,413.13208,3.2296,2,82.78242,50.7536354,25.2532082,36.6527519,576.3054,69.7373,190.830536,4.168301,2.92747831,83.78243,51.8492355,24.7040844,41.07252,64,2.2,4.4,3.2,1012.055917,86,26,66.9,0.035,687,0.194,1,0.138,26.4,64.7,0.07,618,0.264,1,0.101,25.8,25.9,0.07,26.1
6/23/22 11:02,,,,,,20,2,Online,6/23/22 11:00,AC,IP Address,101.127.216.114,100,72,TRUE,6/23/22 11:02,R_2WT1U11Myczc8j0,,,,,1.3153,103.9143,anonymous,EN,Slightly Warm,Clearly Acceptable,No Change,9,Temperature is at a comfortable level with no direct wind blowing,Very Satisfied,Just Right,No Change,Just Right,No Change,Not At All,None,,Not At All,Not At All,Slightly,Satisfied,Somewhat Satisfied,17.88701,81.38033,28.6122513,718.6165,61.83572,25.5622864,494.6966,74.43629,20.08045,11712.835,598.5792,101.654678,10,225.148178,25.565,228.5275,25.635,0,26.255003,0,27.49,608.305847,70.7547455,417.384125,3.30302644,2.07254863,80.07255,51.09745,25.5433483,44.56471,593.9431,72.51914,192.884491,3.2296,2,81,51.41038,25.1740971,41.9274559,64.05443001,1.994557,3.494556999,2.627215005,1012.3,87,26.4,68.9,0.038,763,0.194,1,0.069,26.7,67.1,0.145,640,0.283,1,0.052,26.1,26.2,0.03,26.4
6/23/22 11:05,nen29,96,Acceptable,Warmer,Less,19,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609676,81.17205,28.6513958,707.2293,61.5568428,25.6704,492.788971,77.18679,16.68996,3719.30981,632.125244,101.990768,20,223.835037,25.6249981,228.269135,25.78,0,26.1299973,0,27.48,619.10614,69.47071,428.0044,3.91030264,2.67256451,80.67256,53.5575142,25.4883461,40.96461,601.7433,69.36906,196.064575,3.2296,2,81,53.150425,25.4561043,41.32744,65,2.3,4.2,3.3,1012.2,87,26.2,67.2,0.043,707,0.195,1,1.088,26.3,66.3,0.196,637,0.277,1,1.107,26,25.8,0.55,26.3
6/23/22 11:05,nen30,139,Unacceptable,No change,Less,20,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609676,81.17205,28.6513958,707.2293,61.5568428,25.6704,492.788971,77.18679,16.68996,3719.30981,632.125244,101.990768,20,223.835037,25.6249981,228.269135,25.78,0,26.1299973,0,27.48,619.10614,69.47071,428.0044,3.91030264,2.67256451,80.67256,53.5575142,25.4883461,40.96461,601.7433,69.36906,196.064575,3.2296,2,81,53.150425,25.4561043,41.32744,65,2.3,4.2,3.3,1012.2,87,26.2,67.2,0.043,707,0.195,1,1.088,26.3,66.3,0.196,637,0.277,1,1.107,26,25.8,0.55,26.3
6/23/22 11:05,nen32,141,Acceptable,No change,No change,22,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609676,81.17205,28.6513958,707.2293,61.5568428,25.6704,492.788971,77.18679,16.68996,3719.30981,632.125244,101.990768,20,223.835037,25.6249981,228.269135,25.78,0,26.1299973,0,27.48,619.10614,69.47071,428.0044,3.91030264,2.67256451,80.67256,53.5575142,25.4883461,40.96461,601.7433,69.36906,196.064575,3.2296,2,81,53.150425,25.4561043,41.32744,65,2.3,4.2,3.3,1012.2,87,26.2,67.2,0.043,707,0.195,1,1.088,26.3,66.3,0.196,637,0.277,1,1.107,26,25.8,0.55,26.3
6/23/22 11:05,nen34,130,Acceptable,No change,Less,24,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3609676,81.17205,28.6513958,707.2293,61.5568428,25.6704,492.788971,77.18679,16.68996,3719.30981,632.125244,101.990768,20,223.835037,25.6249981,228.269135,25.78,0,26.1299973,0,27.48,619.10614,69.47071,428.0044,3.91030264,2.67256451,80.67256,53.5575142,25.4883461,40.96461,601.7433,69.36906,196.064575,3.2296,2,81,53.150425,25.4561043,41.32744,65,2.3,4.2,3.3,1012.2,87,26.2,67.2,0.043,707,0.195,1,1.088,26.3,66.3,0.196,637,0.277,1,1.107,26,25.8,0.55,26.3
6/23/22 11:12,nen33,127,Acceptable,No change,Less,23,4,Watch 1,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6164627,79.76309,28.89873,696.5067,60.2530556,25.7922974,508.4287,77.30351,19.7060223,5795.033,603.14624,101.317856,20,220.732559,25.7199764,226.639236,25.869976,0,26.01,108.940811,27.5999775,632.0942,70.3897858,444.69696,2.29132867,1.072946,81,55.41034,25.3600063,45.4364471,609.02124,68.82718,210.029266,3.2296,2,81,54.19788,25.5842571,53.5105972,64.05265162,1.9,5.115757404,3.189469676,1012.1,87,26.3,67.3,0.008,706,0.195,1,1.239,26.2,66.9,0.092,633,0.279,1,1.263,25.8,25.8,0.71,26
6/23/22 11:15,nen29,97,Acceptable,Warmer,Less,19,4,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9216251,79.90231,28.9043045,711.589355,60.4934654,25.7795944,507.0041,77.2826157,18.3224316,3372.70239,607.8766,101.653954,20,221.306473,25.7399635,226.641418,25.9099636,0,26.03498,217.187531,27.6449814,641.0937,70.30579,446.316864,2.89855528,1.672913,81,53.85044,25.3050022,49.037014,617.4207,68.55719,216.870361,3.2296,2,81,53.35792,25.5698566,57.7103577,64,2.5,4.7,3.4,1012.2,87,26.3,67.1,0.022,720,0.195,1,0.961,26.3,66.5,0.17,644,0.28,1,0.913,25.9,25.9,0.37,26
6/23/22 11:15,nen34,131,Acceptable,Warmer,No change,24,4,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9216251,79.90231,28.9043045,711.589355,60.4934654,25.7795944,507.0041,77.2826157,18.3224316,3372.70239,607.8766,101.653954,20,221.306473,25.7399635,226.641418,25.9099636,0,26.03498,217.187531,27.6449814,641.0937,70.30579,446.316864,2.89855528,1.672913,81,53.85044,25.3050022,49.037014,617.4207,68.55719,216.870361,3.2296,2,81,53.35792,25.5698566,57.7103577,64,2.5,4.7,3.4,1012.2,87,26.3,67.1,0.022,720,0.195,1,0.961,26.3,66.5,0.17,644,0.28,1,0.913,25.9,25.9,0.37,26
6/23/22 11:16,nen30,140,Unacceptable,Warmer,Less,20,4,Watch 2,,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9748325,79.76964,28.92446,716.9418,60.47993,25.7579689,509.1282,77.29751,18.2939377,3414.81372,610.9356,101.72229,20,222.045532,25.75,227.26474,25.924984,0,26.0350151,214.016113,27.65997,644.0935,70.2777939,446.8568,3.100964,1.87290192,81,53.3304749,25.2866688,50.2372,620.2206,68.4672,219.150726,3.2296,2,81,53.0779381,25.5650558,59.11028,64,2.46804261,4.694673779,3.368042674,1012.2,87,26.3,66.9,0.028,724,0.196,1,1.035,26.3,66.3,0.12,649,0.28,1,1.09,25.9,25.9,0.46,26.1
